Shareholder - Name	Issuer - Name	Security - Report Date	Data Source URL
KPA	Experian PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fabege AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fair Isaac Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	FANUC CORPORATION	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fast Retailing Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fastenal Co	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fastighets AB Balder	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	FedEx Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Ferguson Enterprises Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Ferrari NV	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Ferrovial SE	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fidelity National Information	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	First Solar Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fiserv Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fortescue Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fortinet	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Franco-Nevada Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	FUJIFILM Holdings Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fujikura Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Fujitsu Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Galp Energia SGPS SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Gartner Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	GE Vernova LLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Gen Digital Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	General Mills Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	General Motors Co	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Genuine Parts Co	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Getinge AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Gilead Sciences Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Givaudan SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Goodman Group	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Great-West Lifeco Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Groupe Bruxelles Lambert SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	GSK PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	HCA Healthcare Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Helios Towers PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hemnet Group AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Henkel AG & Co KGaA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hennes & Mauritz AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hermes International	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hershey	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hewlett Packard Enterprise Co	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hexagon AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hexpol AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hitachi Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Honda Motor Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hong Kong Exchanges and Clearing Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hormel Foods Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Hoya Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	HP Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	HSBC Holdings PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Humana Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Husqvarna AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Iberdrola SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	IDEX Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Idexx Laboratories INC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Imperial Oil Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Industria de Diseno Textil SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Informa PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Inpex Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Insmed Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Intact Financial Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Intel Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Intercontinental Exchange Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	International Business Machines	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	International Flavors Fragrances	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Intesa Sanpaolo SpA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Intuit Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Intuitive Surgical Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Investor AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	IQVIA Holdings Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Iron Mountain Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Ivanhoe Mines Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Jack Henry & Associates Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Johnson & Johnson	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Johnson Controls International	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	JPMorgan Chase & Co	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	KDDI Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Keppel Corp Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kerry Group PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Keurig Dr Pepper Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Keyence Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Keysight Technologies Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kimberly-Clark Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kimco Realty Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kla-Tencor Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Koninklijke Ahold NV	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kraft Heinz	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kubota Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Kyocera Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Laboratory Corp of America Hol	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lagercrantz AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lam Research Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Legal & General Group PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Legrand SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lennox International Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lifco AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Linde PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Link REIT/The	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lloyds Banking Group Plc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Loblaw Cos Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	London Stock Exchange Group PL	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lonza Group AG	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	L'Oreal SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lowe’s Companies, Inc.	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Lululemon Athletica Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	LyondellBasell Industries NV	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Magna International Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Manulife Financial Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Marsh & McLennan Companies, Inc.	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Marubeni Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Marvell Technology Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Masco Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mastercard Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	McCormick & Co Inc/MD	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	McDonald's Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	McKesson Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Medtronic Plc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	MercadoLibre Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Merck & Co Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Meta Platforms Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	MetLife Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Micron Technology Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Microsoft Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	MicroStrategy Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mitsubishi Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mitsubishi Electric Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mitsubishi UFJ Financial Group	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mitsui & Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mitsui Fudosan Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mizuho Financial Group Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mondelez International Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	MongoDB Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Monolithic Power Systems Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Monster Beverage Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Moody's Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Morgan Stanley	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Mowi ASA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	MS&AD Insurance Group Holdings	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Munters Group AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Murata Manufacturing Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Münchener Rückversicherung	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	National Australia Bank Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	National Bank of Canada	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	National Grid PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nestle SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Netflix Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Newmont Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	NextEra Energy Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nibe Industrier AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	NIKE Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nintendo Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nokia OYJ	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nordea Bank AB	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Norfolk Southern Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Norsk Hydro ASA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Novartis AG	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Novo Nordisk A/S	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nucor Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Nvidia Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	NXP Semiconductors NV	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Occidental Petroleum Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Okta Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Oracle Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Orange SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	O'Reilly Automotive	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	ORIX Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Otis Worldwide Corp	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Oversea-Chinese Banking Corp L	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Paccar Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Palantir Technologies Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Palo Alto Networks Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Paychex Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Paycom Software Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	PayPal Holdings Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Pentair Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	PepsiCo Inc/NC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Pfizer Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	PNC Financial Services Group	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Polestar Automotive Holding UK PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Power Corp of Canada	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	PPG Industries Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Principal Financial Group Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	ProLogis Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Prosus NV	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Prudential Financial Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Prudential PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	PTC Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Public Service Enterprise Group Incorporated	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Public Storage	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Publicis Groupe SA	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	PulteGroup Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Pure Storage Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	QBE Insurance Group Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Qualcomm Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Quanta Services Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Quest Diagnostics Inc/DE	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Reckitt Benckiser Group PLC	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Recruit Holding Co Ltd	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
KPA	Reddit Inc	2026-03-04	https://www.kpa.se/globalassets/trycksaker/hallbarhet/kpa-innehav-26-februari-2026.pdf
